dt,weather,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,clouds.all,wind.gust,rain.1h,snow.1h
1749952800,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",285.4,285.08,1018,92,284.51,285.58,4.63,230,20,,,
1749956400,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",284.91,284.54,1019,92,284.51,285.03,5.66,240,20,,,
1749960000,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",284.76,284.38,1019,92,283.51,285.03,5.66,220,20,,,
1749963600,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",285.47,285.16,1019,92,284.58,285.58,5.66,220,20,,,
1749967200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.72,286.48,1019,90,285.3,287.18,6.17,220,75,,,
1749970800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",287.29,287.11,1019,90,285.51,287.73,6.17,210,75,,,
1749974400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",287.07,286.87,1021,90,286.51,287.25,6.17,230,75,,,
1749978000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",287.82,287.67,1021,89,286.68,288.47,6.69,230,75,,,
1749981600,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",288.63,288.58,1021,90,287.51,289.03,6.17,230,75,,,
1749985200,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",289.41,289.39,1022,88,287.51,290.03,5.66,240,75,,,
1749988800,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",289.93,289.83,1022,83,288.68,290.86,5.14,270,75,,,
1749992400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",291.0,290.88,1022,78,289.68,292.18,6.17,270,75,,,
1749996000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",290.58,290.47,1022,80,289.51,291.62,6.69,270,75,,,
1749999600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",292.0,291.93,1023,76,290.51,293.29,6.17,270,75,,,
1750003200,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",292.26,292.16,1023,74,291.68,292.73,5.66,250,40,,,
1750006800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",291.99,291.86,1023,74,290.68,292.73,7.2,270,75,,,
1750010400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",292.3,292.2,1024,74,291.51,292.73,4.63,280,75,,,
1750014000,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",292.41,292.19,1024,69,291.68,292.73,5.66,270,20,,,
1750017600,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",291.63,291.41,1025,72,290.7,291.69,4.63,250,20,,,
1750021200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",290.5,290.27,1026,76,289.04,290.68,4.63,250,75,,,
1750024800,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",288.79,288.58,1026,83,288.47,289.68,5.14,270,20,,,
1750028400,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",287.79,287.5,1026,84,287.36,288.36,3.09,230,20,,,
1750032000,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",286.95,286.63,1026,86,285.68,287.8,3.6,220,20,,,
1750035600,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",286.22,285.85,1026,87,285.14,287.18,3.6,220,20,,,
1750039200,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",286.3,285.92,1026,86,285.14,287.18,5.14,230,20,,,
1750042800,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",286.11,285.73,1026,87,285.14,286.69,4.12,240,20,,,
1750046400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",285.6,285.17,1026,87,285.14,286.41,4.63,220,75,,,
1750050000,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",285.93,285.46,1026,84,285.51,286.97,3.6,230,40,,,
1750053600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",288.28,287.91,1026,79,286.25,288.85,2.57,220,75,,,
1750057200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",288.93,288.6,1026,78,287.36,289.75,2.57,230,75,,,
1750060800,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",288.78,288.44,1026,78,287.36,291.26,4.63,230,40,,,
1750064400,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",290.3,289.98,1026,73,289.03,291.25,5.14,230,40,,,
1750068000,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",291.4,291.08,1025,69,290.14,292.91,5.14,220,40,,,
1750071600,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",292.88,292.61,1025,65,291.25,294.03,4.63,220,40,,,
1750075200,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",293.44,293.09,1025,60,292.36,293.92,6.17,240,40,,,
1750078800,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",294.15,293.77,1025,56,293.47,294.47,6.69,220,40,,,
1750082400,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",295.18,294.9,1025,56,294.03,295.58,6.17,220,40,,,
1750086000,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",294.35,293.91,1023,53,293.64,294.68,6.69,230,40,,,
1750089600,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",296.53,296.36,1023,55,295.14,297.18,6.17,220,40,,,
1750093200,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",295.9,295.72,1023,57,294.03,296.62,6.17,240,40,,,
1750096800,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",295.01,294.84,1024,61,292.92,295.69,6.69,230,40,,,
1750100400,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",293.91,293.82,1023,68,291.81,294.4,6.17,200,40,,,
1750104000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",292.98,292.9,1024,72,291.26,293.47,6.17,210,75,,,
1750107600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",291.87,291.76,1023,75,290.68,292.18,6.17,200,75,,,
1750111200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",291.04,290.84,1023,75,289.68,291.25,5.66,200,75,,,
1750114800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",290.24,290.02,1023,77,288.48,291.07,6.17,220,75,,,
1750118400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",290.28,289.98,1023,74,288.51,290.58,6.69,210,75,,,
1750122000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",289.53,289.16,1023,74,288.51,290.03,3.6,220,75,,,
1750125600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",289.62,289.18,1022,71,288.51,289.96,3.09,240,75,,,
1750129200,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",289.76,289.36,1023,72,288.64,289.96,1.79,232,100,4.47,,
1750132800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",288.77,288.37,1022,76,287.51,289.4,5.14,220,75,,,
1750136400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",288.88,288.55,1022,78,287.51,289.47,8.23,220,75,,,
1750140000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",289.4,289.09,1022,77,288.48,289.96,6.69,220,75,,,
1750143600,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",289.83,289.54,1022,76,288.68,290.51,6.69,220,75,,2.19,
1750147200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",290.18,290.11,1023,83,288.68,291.07,5.66,220,75,,,
1750150800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",291.34,291.33,1023,81,289.51,292.36,6.69,210,75,,,
1750154400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",291.23,291.18,1023,80,290.51,292.37,6.69,220,75,,,
1750158000,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",293.46,293.48,1023,74,291.51,294.4,6.69,220,75,,,
1750161600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",293.48,293.5,1023,74,293.36,294.04,6.69,220,75,,,
1750165200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",294.75,294.74,1023,68,293.92,295.51,7.2,230,75,,,
1750168800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",292.89,292.93,1023,77,291.51,294.03,6.17,270,75,,,
1750172400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",294.83,294.83,1023,68,292.37,295.69,6.71,270,75,,,
1750176000,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",295.2,295.08,1022,62,294.04,295.51,5.66,260,40,,,
1750179600,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",295.09,295.04,1023,65,293.64,295.68,7.72,260,40,,,
1750183200,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",294.81,294.68,1023,63,293.64,295.03,7.72,280,40,,,
1750186800,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",293.81,293.52,1023,61,293.47,294.68,6.71,270,40,,,
1750190400,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",292.57,292.29,1024,66,292.37,292.68,6.69,270,20,,,
1750194000,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",290.64,290.32,1025,72,290.51,290.86,6.17,270,40,,,
1750197600,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",288.58,288.29,1025,81,287.68,289.75,4.63,270,20,,,
1750201200,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",288.34,288.06,1026,82,287.68,288.64,3.6,260,20,,,
1750204800,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",287.86,287.53,1025,82,287.36,288.36,4.63,260,20,,,
1750208400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",287.09,286.76,1026,85,286.25,287.92,5.14,240,75,,,
1750212000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",286.98,286.64,1026,85,286.25,287.25,4.63,280,75,,,
1750215600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",286.27,285.94,1026,88,285.14,286.69,3.6,250,75,,,
1750219200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",285.89,285.47,1026,86,285.14,286.14,3.09,270,75,,,
1750222800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.27,285.88,1026,86,285.14,286.69,2.57,270,75,,,
1750226400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.26,285.85,1026,85,285.14,286.69,2.24,270,75,,,
1750230000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",287.62,287.24,1026,81,286.25,288.64,2.06,260,75,,,
1750233600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",289.66,289.32,1025,75,288.51,290.03,2.06,230,75,,,
1750237200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",290.87,290.55,1026,71,289.51,291.8,4.63,270,75,,,
1750240800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",290.98,290.65,1025,70,290.51,291.14,2.57,280,75,,,
1750244400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",292.22,291.8,1025,62,290.3,293.29,2.06,290,75,,,
1750248000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",291.43,291.09,1025,68,291.14,292.91,3.09,140,75,,,
1750251600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",291.38,291.09,1025,70,290.51,293.68,3.09,140,75,,,
1750255200,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",293.96,293.82,1025,66,291.41,295.69,3.09,240,40,,,
1750258800,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",293.76,293.65,1025,68,290.51,295.69,4.63,140,20,,,
1750262400,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",293.25,293.07,1024,67,291.41,295.68,4.63,140,20,,,
1750266000,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",292.55,292.43,1024,72,291.25,292.8,3.6,110,20,,,
1750269600,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",292.01,291.88,1024,74,290.86,292.8,4.12,110,20,,,
1750273200,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",291.17,291.04,1024,77,290.14,293.68,3.6,110,20,,,
1750276800,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",290.64,290.53,1025,80,289.03,291.07,3.6,90,20,,,
1750280400,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",288.1,287.97,1025,89,286.25,288.85,3.6,90,40,,,
1750284000,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",287.8,287.75,1025,93,285.86,288.68,4.02,80,75,,,
1750287600,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",287.61,287.57,1025,94,286.25,288.29,3.09,80,75,,,
1750291200,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",287.15,287.06,1025,94,286.25,287.73,3.09,140,75,,,
1750294800,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",287.08,287.01,1025,95,285.3,287.73,2.57,130,75,,,
1750298400,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",286.59,286.5,1025,96,285.3,287.18,3.09,140,75,,,
1750302000,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",286.31,286.19,1025,96,285.3,286.68,3.09,130,75,,,
1750305600,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",286.05,285.93,1025,97,285.14,286.68,3.09,110,75,,,
1750309200,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",286.24,286.14,1025,97,285.14,286.62,3.6,110,75,,,
1750312800,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",286.4,286.31,1025,97,285.3,286.69,4.12,90,75,,,
1750316400,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",287.95,287.97,1024,95,286.51,288.29,4.12,100,75,,,
1750320000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",290.39,290.42,1025,86,287.51,291.07,4.12,110,75,,,
1750323600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",289.23,289.06,1025,83,288.51,290.68,3.6,110,75,,,
1750327200,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",291.67,291.64,1024,79,290.14,293.47,4.12,80,20,,,
1750330800,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",293.43,293.39,1024,72,292.36,294.96,4.63,80,20,,,
1750334400,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",293.06,292.99,1024,72,291.97,295.14,5.14,100,20,,,
1750338000,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",293.88,293.78,1023,68,292.37,295.69,5.14,100,20,,,
1750341600,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",294.54,294.43,1023,65,293.47,296.8,5.66,120,0,,,
1750345200,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",294.33,294.12,1023,62,292.92,296.68,5.14,110,0,,,
1750348800,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",294.93,294.63,1022,56,293.64,296.68,4.63,120,0,,,
1750352400,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",296.15,295.89,1022,53,293.47,297.91,5.14,140,0,,,
1750356000,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",295.36,295.05,1022,54,291.97,297.36,5.66,130,0,,,
1750359600,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",294.47,294.12,1022,56,292.52,296.25,4.12,140,0,,,
1750363200,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",293.78,293.13,1022,47,291.41,295.14,3.6,110,0,,,
1750366800,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",292.01,291.34,1022,53,290.3,293.47,3.6,90,0,,,
1750370400,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",290.42,289.64,1022,55,289.03,291.14,0.51,0,0,,,
1750374000,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",290.16,289.46,1022,59,289.19,291.68,1.54,50,0,,,
1750377600,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",290.52,289.85,1022,59,289.19,291.51,2.57,140,0,,,
1750381200,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",288.73,288.22,1022,72,287.91,289.59,0.45,94,90,0.89,,
1750384800,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",289.58,289.03,1021,67,288.36,290.51,2.57,120,0,,,
1750388400,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",289.71,289.2,1021,68,288.47,290.51,2.57,90,0,,,
1750392000,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",289.98,289.55,1021,70,288.92,291.51,2.57,100,0,,,
1750395600,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",289.9,289.51,1020,72,289.03,290.7,2.06,140,0,,,
1750399200,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",291.88,291.64,1020,70,289.68,292.18,3.09,100,0,,,
1750402800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",293.75,293.67,1020,69,290.68,294.47,3.09,140,75,,,
1750406400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",294.74,294.63,1020,64,294.03,295.69,3.09,150,75,,,
1750410000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",295.95,295.9,1020,62,295.14,297.36,3.09,120,75,,,
1750413600,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",297.11,297.15,1019,61,294.59,297.8,2.57,110,0,,,
1750417200,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",296.23,296.26,1019,64,294.47,297.68,3.09,120,0,,0.18,
1750420800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",294.03,294.0,1020,70,293.08,295.15,4.12,120,75,,,
1750424400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",295.48,295.44,1020,64,294.03,296.8,4.12,130,75,,,
1750428000,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",296.19,296.33,1019,68,295.14,298.68,5.66,120,40,,,
1750431600,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",295.9,295.95,1018,66,295.58,296.51,6.17,130,0,,,
1750435200,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",296.35,296.4,1018,64,295.14,297.51,5.66,120,0,,,
1750438800,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",298.2,298.35,1018,61,296.25,298.85,5.14,120,0,,,
1750442400,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",297.24,297.32,1017,62,295.14,298.68,6.69,140,0,,,
1750446000,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",295.79,295.86,1017,67,294.19,296.07,4.63,140,0,,,
1750449600,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",294.98,294.99,1018,68,294.04,296.25,2.57,140,0,,,
1750453200,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",292.51,292.46,1018,75,291.41,295.14,3.09,140,0,,,
1750456800,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",291.08,291.1,1017,83,289.59,291.51,3.09,130,0,,,
1750460400,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",290.53,290.52,1017,84,289.59,291.51,2.06,120,0,,,
1750464000,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",290.02,289.96,1016,84,288.64,291.51,1.54,0,0,,,
1750467600,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",290.47,290.5,1016,86,288.08,292.25,1.54,0,0,,,
1750471200,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",290.01,290.02,1015,87,288.47,291.07,1.03,0,0,,,
1750474800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",289.35,289.4,1015,91,287.36,291.07,2.06,190,75,,,
1750478400,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",289.85,289.93,1015,90,289.04,290.51,3.6,90,40,,,
1750482000,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",288.61,288.59,1015,91,287.36,289.68,4.63,240,40,,,
1750485600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",289.7,289.84,1015,93,288.08,291.07,3.6,230,75,,,
